3000
3082,8,11,12,19,21,26,29,40,42,43,45,46,49,53,62,63,64,70,77,79,87,90
3083,8
3084,8
3085,8
3086,8,12,27,34,35,97
3087,8,12,15,22,27,41,61,67,71,78,95,97,99
3088,8,32
3089,8,10,12,13,33,40,41,44,51,55,58,61,65,69,71,78,85,96,99
3090,8,24,53,65
3091,8
3092,8
3093,8,11,22,24,47,52,65,77,90
3094,8
3095,8,12,17,33,34,41,43,44,48,97
3096,8,24,34,58,86,99
3097,8,96,99
3098,8,19,33,34,39,42,58,65,67
3099,8,33,45,77,93
3100,8,24
3101,8,18,20,22,24,25,34,37,42,45,49,58,63,65,70,88,89,93,95,98
3102,8,24,69,74
3103,8,12,66,74,85,99
3104,8,34,72,86
3105,8,18,37,62,70,74,84,99
3106,8,10,22,59
3107,8,57
3108,8,34,95
3109,8,9,34,65,70,90,93,94,99
3110,8,34,36,48,62,70,74,93
3111,8,12,33,34,39
3112,8,12,41,43,51,58,67,70,96,97
3113,8,9,12,15,40,42,44,57,58,62,74,79,81,86,87,97
3114,8,12,25,32
3115,8,11,12,15,19,21,26,33,35,36,37,42,43,44,45,47,50,52,53,61,64,67,75,77,83,84,85,86,90,93,94,95,96,97,98,99
3116,8,34,93
3117,8,12,15,17,20,30,34,37,41,42,43,59,83,99
3118,8
3119,8,18,93
3120,8,65
3121,8,34,39,46,93,95
3122,8,70,93
3123,8,71,77,96
3124,8,12,34,42,86
3125,8,19,32,34,36,39,62,63,89,99
3126,8,37,78,99
3127,8,77,93,99
3128,8,12,52,53,61,63,71
3129,8
3130,8,24,25,32,36,37,39,45,62,65,67,70,73,88,93
3131,8,30,74,96
3132,8,12,22,24,38,58,71,75,76,87
3133,8
3134,8,11,21,31,34,36,37,42,43,49,62,72,83,89,93,99
3135,8,44,48,87
3136,8,70,83,86
3137,8,24,34,46,49,63,71,72,89,99
3138,8,29,31,34,39,68,86,97,99
3139,8,39,40,53,62,70,85,93
3140,8,12,13,14,22,25,29,34,43,55,57,86,93
3141,8,37,71
3142,8,12,45
3143,8,70,74,95
3144,8,92
3145,8,15,28,60,61,82,96
3146,8
3147,8,39
3148,8,32,82
3149,8,93
3150,8
3151,8,32
3152,8,99
3153,8,45,93
3154,8
3155,8,13,14,69
3156,8,45,93
3157,8,15,22,27,45,84,94,95
3158,8,12,32,34,51,52,79,86,87
3159,8,37,42,45,62,74,93
3160,8,12,15,17,22,30,69,96
3161,8,12,13,35,75,85
3162,8,18
3163,8,13,34,37,39,66,76,86,89
3164,8,18,34,37,39,43,46,54,58,64,70,80,99
3165,8,37,43
3166,8
3167,8,20,39,43,44,45,50,58,62,93,96
3168,8
3169,8,45,60,74,93
3170,8,11,15,19,62,70,75,86
3171,8,12,13,18,77,93
3172,8,27,39,42,56,86,91,96
3173,8,12,27,35,45,46,56,64,70,71,75,84
3174,8,12,93
3175,8,11,22,23,25,39,57,64,80
3176,8,11,32,84
3177,8
3178,8,12,25,34,57,79,83,95,98
3179,8,61
3180,8,22,94
3181,8,54,92
3182,8
3183,8,11
3184,8,14,22,30,31,44,45,50,62,71
3185,8,12,15,59
3186,8,12,16
3187,8,34
3188,8
3189,8,39
3190,8
3191,8
3192,8
3193,8,71
3194,8,11,12,18,24,34,36,54,63,65,70,74,84,89,93,96
3195,8,27,54,72,75,79,85,93
3196,8,93
3197,8,32,53,58,65,84,92,99
3198,8
3199,8
3200,8,11,24,49,70,86
3201,8,33,83,90,99
3202,8
3203,8
3204,8,12,24,25,30,31,36,50,63,64,68,69,70,71,78,81,86,89,90,96
3205,8,18,33,77,93
3206,8,45,94
3207,8
3208,8
3209,8,12,31,37,39,42,45,51,67,73,84,93,94,96,99
3210,8
3211,8,36,39,48,56,99
3212,8,96
3213,8,11,22,62,86
3214,8,12,23
3215,8
3216,8,10,93
3217,8,12,27,29,40,42,49,64,72,88,90,95,98
3218,8,22,27,58
3219,8
3220,8,32,34,74
3221,8
3222,8
3223,8,34,93
3224,8,12,22,24,32,33,62,67,70,74,81,86,88,98
3225,8,39,56,65,84,99
3226,8,15,16,24,61,99
3227,8
3228,8,39,48,49,62,70,74,86,93
3229,8,93
3230,8,11,18,19,36,45,77,93
3231,8,12,22,30,42,68,76,91,97
3232,8
3233,8,15,39,44,45,62,93
3234,8
3235,8,24,49,56,89
3236,8
3237,8,34,37
3238,8,9,12,13,14,15,16,17,18,21,22,23,26,27,28,29,30,31,32,35,36,37,41,42,48,51,54,55,56,59,60,61,62,63,65,68,70,71,75,77,78,81,82,86,89,93,94,96,97,98,99
3239,8
3240,8,99
3241,8,9,12,19,22,28,31,32,35,37,46,59,71,80,81,96
3242,8,32,37,39,88
3243,8,11,44,83,86,99
3244,8,12,24,27,36,38,42,46,58,68,70,76,77,86,88,89,94,96
3245,8,32,33,68,86
3246,8,37,42
3247,8,70,93
3248,8
3249,8
3250,8,40,58,87
3251,8,12,18,62,67,70,76,93
3252,8
3253,8,13,15,24,33,36,39,42,45,53,62,67,71,74,77,78,79,84,86,89,93,94,99
3254,8,18,77,93
3255,8,10,12,13,15,19,22,23,24,27,28,30,31,34,37,41,42,43,48,50,51,53,58,60,63,66,67,70,73,75,76,80,82,85,86,87,88,89,94,98
3256,8,33,62
3257,8,32,39
3258,8,11,19,34,36,39,62,65,71,74,79,86
3259,8,10,61,70
3260,8
3261,8,23,25,32,37,39,43,45,47,50,52,53,56,58,62,67,70,77,80,84,89
3262,8,12,13,26,32,33,35,42,45,49,51,70,71,86,89,95
3263,8,75,76,99
3264,8,18,45,62,99
3265,8,18,22,25,32,34,45,49,54,62,63,67,69,70,76,87,88,89
3266,8
3267,8,17,22,43,44,62,67,68,70,72,76,81,83,89,93,95,99
3268,8,12,26,37,43,45,50,58,71,97
3269,8,71
3270,8,12,44,70
3271,8,12,17,28,44,58,70,93,94
3272,8,12,13,32,79
3273,8,11
3274,8,24,76
3275,8,12,30,40,55,75,78,99
3276,8,16,34,44,93
3277,8,42,43,70
3278,8
3279,8,18,22,25,32,34,37,39,42,45,49,63,69,71,76,84,87,88,93
3280,8
3281,8
3282,8
3283,8,70,83
3284,8,34,45,93,96
3285,8
3286,8,11
3287,8,12,44,75
3288,8,11,36,42,65
3289,8
3290,8,57,75,92
3291,8
3292,8,12,31,41,65,96,97
3293,8
3294,8,12,37,62,71,74
3295,8,12,15,26,27,29,30,33,42,45,51,59,61,67,72,85,87,94,96,97,99
3296,8,37,39
3297,8
3298,8,83,99
3299,8,77
3300,8
3301,8,34,62,70,74,87,93,95,96,99
3302,8,28,70,71,78
3303,8
3304,8,10,11,12,15,25,26,30,32,34,37,38,42,45,46,49,50,62,63,65,67,69,70,74,77,79,85,89,93,94,96,98,99
3305,8,57
3306,8,36,53,64,67
3307,8
3308,8,28,34
3309,8,27
3310,8,12,34
3311,8
3312,8,10,12,25,43,44,52,68,80,83
3313,8,12,19,24,32,39,44,54,58,65
3314,8,32,70,75,79,84
3315,8
3316,8
3317,8,19,33,34,42,45,47,50,58,62,65,79,84
3318,8
3319,8,11,19,36,37,38,39,42,45,63,73,77,83,84,93
3320,8,99
3321,8,12,13,22,37,42,60,62,75,80,81,88,89,93
3322,8,12,21,22,32,33,37,52,60,70,76,77
3323,8
3324,8,9,12,13,21,22,25,28,30,32,33,46,60,67,69,71,76,82,83,84,93
3325,8,11,12,31,37,79,80,81,85,93
3326,8,25,32
3327,8
3328,8,18,45,93
3329,8
3330,8,12,15,24,26,29,31,34,35,38,44,45,49,50,52,56,58,61,65,70,71,72,87,89,92,93,94,96,97,99
3331,8,12,23,43,45,68,76,81
3332,8,11,32,34,39,62,70,74,87,93,96
3333,8,12,22,26,29,44,61,63
3334,8,59
3335,8
3336,8,93
3337,8,11,34,36,43,45,46,61,62,63,65,72,79,83,84,93,95,99
3338,8
3339,8
3340,8,12,17,25,45,72,90
3341,8,19
3342,8
3343,8,19
3344,8,12,30,32,34,37,82,93
3345,8,24,34,36,39,42,45,50,63,65,74,75,93,94,96,99
3346,8
3347,8,12,15,18,27,31,64,74,77,87,90
3348,8,27,38,41,50,62,93,94,96,98
3349,8,70
3350,8
3351,8,12,15,23,62,65,76,77,85,96
3352,8,34,70,74
3353,8,19,34,45,70,73,93
3354,8,11,33,36,45,93
3355,8,77,99
3356,8,12,15,28,30,31,41,45,60,81,82,93,96,97,99
3357,8,45,93
3358,8,33,95
3359,8,11,15,29,42,46,52,65,69,83,96
3360,8
3361,8,11,12,15,22,23,45,47,52,60,62,70,72,76,82,89,94,96
3362,8,11,12,24,31,32,37,58,70,85,86,91,99
3363,8,22,32,34,38,43,77,78
3364,8,27,30,32,34,75
3365,9,12,40,42,46,49,61,62,70,76,77,78,83,86,93,94,95,96
3366,9,71,75
3367,9
3368,9,12,96
3369,9
3370,9,12,21,27,55,85,92,98
3371,9,12,13,15,21,27,36,52,61,69,98
3372,9,12,13,23,27,31,36,38,71,73,78,81,84,98
3373,9,12,69,78,97,98
3374,9,12,15,30,38,55,66,69,78
3375,9
3376,9,12,67,78,83
3377,9
3378,9
3379,9,20,27,33,37,44,47,52,59,70
3380,9,12,14,15,21,27,31,66,72,88,93,97
3381,9,12
3382,9,45,56,99
3383,9,11,27,30,46,56,60,61,62,65,67,74,75,84,86,99
3384,9,12,99
3385,9,78
3386,9,95
3387,9,16
3388,9,23,25,29,52,96,97
3389,9,12,15,22,24,32,33,35,36,39,43,53,56,59,61,62,65,69,70,75,77,83,84,86,88,94,98
3390,9,12,18,23,25,57,58,68,76,89
3391,9,12,31,38,69,72
3392,9
3393,9,12,23,43,62,65,67,73,86,93
3394,9,12,25,37,58,82,92,97
3395,9,19,86,95
3396,9,77
3397,9,12,15,18,25,90
3398,9
3399,9,12,13,22,26,29,32,33,36,37,38,42,44,46,49,52,57,58,60,61,70,75,76,77,78,87,89,95,98
3400,9,10,12,35,38,41,43,51,78
3401,9,26,46,47,70,76,77,78,89,98
3402,9,12,53,58,76,92
3403,9,38,45,69,83
3404,9,15,21,36,37,99
3405,9,12,15,49,60,72
3406,9
3407,9,38
3408,9
3409,9,12
3410,9,12,19,28,35,41,51,59,76,79,89
3411,9
3412,9,11,24,60,65,75,93,96,99
3413,9,12,14,15,21,27,30,31,42,45,49,56,62,63,88,92,96
3414,9,12,14,15,22,30,31,45,47,48,58,60,73,77,81,86,87
3415,9
3416,9,73
3417,9,16,38,42,53,74,83,93,95
3418,9,12
3419,9,15,24,26,44,67,77,78,83,96,99
3420,9,29,73
3421,9,29,42,66
3422,9,11,12,13,15,21,29,30,31,44,59,66,67,81,82
3423,9,12,19,22,24,32,44,50,53,66,67,72,86,94,97
3424,9,69
3425,9,12,13,14,15,16,17,26,27,29,38,45,66,67,70,71,72,96,97,98
3426,9,12,15,16,27,37,70,71,76,77,82,83,93,97,99
3427,9
3428,9,12,60,66,90
3429,9,69
3430,9,10,12,13,22,27,28,29,31,35,37,41,42,49,51,58,59,60,61,62,63,64,66,71,81,82,84,86,93,97,98
3431,9,23,58,76,77,82,85,86,96,97,99
3432,9,22,71,75,76,78,85
3433,9,35,38,55,81,85
3434,9,97
3435,9,19,43,58,62,64,76,78
3436,9,22,60,63,73
3437,9
3438,9
3439,9
3440,9,33,42
3441,9,10,15,16,19,23,24,25,27,29,30,32,35,37,41,42,43,49,50,61,67,68,69,71,72,74,76,77,79,83,89,92,93,96,97,99
3442,9,69,77,97
3443,9,53,77,96
3444,9,96
3445,10,12,30,81
3446,10
3447,10
3448,10,12,30,41,51
3449,10
3450,10,25,27,39,42,43,72,89
3451,10,12,15,30,97,98
3452,10
3453,10
3454,10
3455,10
3456,10,27,31,81
3457,10,78
3458,10
3459,10,27,78
3460,10,13,15,96
3461,10
3462,10,12,28,30,31,41,42,49,50,60,61,62,63,64,65,71,72,79,80,82,86,92,96
3463,10,12,24,46,62,64
3464,10,14,30,41,42,49,62,63,64,72,82,86
3465,10,98
3466,10,12,41,82
3467,10
3468,10
3469,10
3470,10
3471,10
3472,10,12,22,37,41,97
3473,10,12,26,44,49
3474,10
3475,10,68,70
3476,10,29,48,66,90
3477,10
3478,10,13,55
3479,10,59
3480,10,15,99
3481,10,34,84,94
3482,10
3483,10
3484,10
3485,10
3486,10
3487,10,97
3488,10,12,21,28,30,31,41,61,81,96
3489,10
3490,10,21
3491,10
3492,10,68
3493,10
3494,10,23
3495,10,12,13,22,34,44,49,76,93,95
3496,10,12,13,26,33,34,35,36,41,42,44,51,55,56,66,73,86,91,99
3497,10
3498,10,15,35,51,70,81,98
3499,10,12,28,41,51
3500,10
3501,10,13,76
3502,10
3503,10,12,81
3504,10,13,22,36,55
3505,10,28,50,96,99
3506,10
3507,10,35
3508,10,12,15,40,42,49,57,62,63,64,86,93
3509,10,28
3510,10
3511,10
3512,10,11,19,22,24,26,29,33,34,36,37,44,45,47,48,50,53,56,58,62,64,70,73,86,88,90,93,99
3513,10,23,32
3514,10
3515,10,30
3516,10
3517,10,13,18,25,50,70,93
3518,10,22
3519,10,39
3520,10,15,30,82,83,85
3521,10
3522,10
3523,10,12,13,15,27,30,35,48,81,82,92,98
3524,10,12,15,21,28,31,58,61,62,71,81
3525,10,12,15,43,55,58,66,71,81,87,97
3526,10,38
3527,10
3528,10,25,49
3529,10,23,55,66,67,69,71,93,96,97,98
3530,10,12,13,15,59
3531,10,27
3532,10
3533,10,19,31
3534,10,59,60,99
3535,10
3536,10,12,14,15,27,29,30,35,41,45,51,52,59,67,76,82
3537,10,12,13,27,29,36,37,40,43,47,57,64,72,76,85
3538,10,42
3539,10
3540,10,15,35
3541,10,12,13
3542,10
3543,10
3544,10
3545,10,12,28
3546,10,13,22,34,89,97
3547,10,12,15,28,94,97
3548,10,18,25,45,52
3549,10
3550,10,12,20,30
3551,10,51,72
3552,10
3553,10
3554,10,12,30,51,59,64,75
3555,10,12,15,18,31,36,51,80
3556,10,12,15,16,19,21,29,33,36,43,71,76,77,86,90,99
3557,10,26,31,67,77,78,99
3558,10,84
3559,10,12,15,51,61,77,99
3560,10,12,25,30,70,80,97
3561,10,41
3562,10,30
3563,10,40
3564,10
3565,10,12,23,30,72
3566,10,11,12,22,30,59,92,98
3567,10,52,68
3568,10,19,35
3569,10,12,15,22,41,51
3570,10,12,92
3571,10
3572,10,18,26,29,33,34,36,44,45,50,67,69,77,78,84,88,91,99
3573,10,27
3574,10
3575,10,12,27,30,35,41,51,61,72,97,99
3576,10,13,28,45,70,75,92
3577,10,12,26,34,42,46,70,93
3578,10
3579,10,12,17,45,48,56,88,99
3580,10
3581,10,24,36
3582,10
3583,10,12,51
3584,10,12,15,19,31,35,37,45,58,62,77,83,90
3585,10,12,13,55,67,81,92
3586,10,12,28,30,35,59
3587,10
3588,10
3589,10,12,28,39,41,45,48,57,65,66,69,72,85,97,99
3590,10,12,14,15,16,21,59,61,66
3591,10
3592,10
3593,10,27
3594,10
3595,10,31
3596,10
3597,10,19,20,55,62
3598,10
3599,10
3600,10
3601,10,78,81
3602,10,12,13,28,31,40,60,61,81,83
3603,10,81
3604,10,24,33,36,39,63,91,94
3605,10
3606,10
3607,10
3608,10
3609,10
3610,10,93
3611,10
3612,10,12,15,18,19,22,27,29,30,35,46,49,71,75,82,83,96,97
3613,10,13,30,31,35,38,44,70,77,78,96,97
3614,10,12,14,21,41,43,64,71,85
3615,10
3616,10,12
3617,10,15
3618,10,11,32,55,58,65,67,70,77,82,91,93,99
3619,10,12,19,35,59,74,80
3620,10
3621,10,13,15,21,30,59,90
3622,10,12,15,29,30,35,68,81,83
3623,10,12,13,30,35,51,55,75,99
3624,10,35
3625,10,28,54,71
3626,10,12,41,60,73,99
3627,10,12,31,38,42,45,69,77,90
3628,10,97
3629,10,52
3630,10
3631,10,42,52,79,86
3632,10
3633,10,12,26
3634,10,12,71,92,99
3635,10,12,14,15,18,22,38,59,70,75,79
3636,10,70
3637,10,29,36,44,47,61,64,65,68,95,99
3638,10
3639,10
3640,10,46,53,58
3641,10,12,19,27,30,33,35,43,51,62,65,67,70,83,86,97
3642,10
3643,10,15,30,35,40,60
3644,10
3645,10
3646,10
3647,10,92
3648,10,13
3649,10,59,85,97
3650,10,27
3651,10,15,27,62,75
3652,10
3653,10,12,14,24,27,46,57,62,65,68,72,99
3654,10,89
3655,10,93
3656,10
3657,10
3658,10,12,32,48,63
3659,10,12,13,24,28,36,51,64,72,75,83,84,92,93,96,97
3660,10,12,13,23,30,35,60,62,72,81,90,97,98
3661,10,13
3662,10
3663,10
3664,10,12
3665,10
3666,10
3667,10,12,15,27,41,51,81,97
3668,10
3669,10
3670,10,27,81,97
3671,10,18,23
3672,10
3673,10,15,23,45,52
3674,10
3675,10
3676,10
3677,10,30,56,64,67,78,81,93
3678,10,72
3679,10,12,28,29,40,41,42,46,49,51,55,61,62,63,64,79,80,83,86,92
3680,10,31,46,62,89,99
3681,10,24,36,42,46,52,53,54,64,65
3682,10,32
3683,10,18,23,25
3684,10,18
3685,10
3686,10,12,18,51,57,58,61,72,89,96,98
3687,10,12,13,52
3688,10,12,14,29,38,40,45,71,96
3689,10,51
3690,10,15,72
3691,10,12,59
3692,10,12,13,14,15,22,28,30,35,41,45,53,59,60,71,72,75,81,82,97
3693,10,75
3694,10
3695,10,15,35
3696,10
3697,10,12,27,32,77,86,94,99
3698,10,27
3699,10,17,60,65,78,90,95
3700,10,12,15,37,42,72
3701,10,12,14,15,16,28,29,30,59,60,66,75,80,81,82,98,99
3702,10,19,24,45,65,73,79,99
3703,10
3704,10
3705,10
3706,10,24,29,31,34,42,43,56,62,63,65,66,67,70,85,86
3707,10,23,82,96
3708,11,24,36
3709,11,12,15,17,28,31,35,46,56,63,65,70,72,75,86,89,92
3710,11,15,22,27,30,38,46,59,77,79,87,92
3711,11,12,15,67,70,93
3712,11
3713,11,19,23,24,25,26,36,37,42,45,50,54,56,58,61,67,70,77,79,86,88,89,96,99
3714,11,77,94,99
3715,11,63,65,86
3716,11,79,99
3717,11,27,36,42,45,93
3718,11,36,39,70,86,94
3719,11,44,46,64,76,83
3720,11,24,34,45,46,56,63,75,77,89,93,99
3721,11,33,41,51,58,84,90,97,99
3722,11,12,15,19,21,27,30,31,32,36,39,42,43,44,49,50,52,57,60,62,63,65,66,71,72,75,84,86,87,90,96,97,98,99
3723,11
3724,11,12,15,56,93,99
3725,11
3726,11,15,17
3727,11,15,36,45,53,58,90,91,99
3728,11
3729,11,14,18,27,30,33,42,43,56,71,73,89,93,99
3730,11
3731,11
3732,11
3733,11
3734,11,15,67
3735,11
3736,11
3737,11,12,26,31,37,45,50,54,56,58,69,76,97,99
3738,11,45
3739,11
3740,11,36,42,75,99
3741,11
3742,11,38
3743,11,50
3744,11,19,36,42,44,75,99
3745,11
3746,11,12,32,34,35,36,39,46,63,65,68,70,71,75,83,93,96
3747,11,12,58,63,73,86,93,94
3748,11,19,22,24,33,34,44,45,50,56,60,62,67,70,74,75,86,88,93,99
3749,11,32,65,84,86
3750,11,42,86
3751,11,24,39,42,73,77,84,93
3752,11,24,54,58,63,64,88
3753,11,25,26,32,33,35,36,37,49,52,60,64,77,83,86,88,90
3754,11
3755,11,86
3756,11,39,96
3757,11,49,94
3758,11,39
3759,11,12,19,27,49,62,68,69,71,85,98
3760,11,86
3761,11
3762,11
3763,11,39,65,84
3764,11,18,34,64,70,77,88
3765,11,18
3766,11,39,65,94,99
3767,11
3768,11
3769,11,65,70
3770,11,26,27,38,39,55,56,62,67,97
3771,11
3772,11
3773,11,63
3774,11,39,42,65,76,99
3775,11,36,46,65,77,78,84,93,94
3776,11,15,56,58,70,79,92
3777,11,50
3778,11,12,30,39,67,86
3779,11,26,36,44,56,67,78,79,99
3780,11,19,44,53,58,70,74,91,99
3781,11,44
3782,11,15,44,56,66,71,84,94
3783,11
3784,11,19,24,77,78,89,99
3785,11,15,36,45,67,77,84,86,94
3786,11
3787,11,24,36,42,56,64,86,93
3788,11,26,36,41,44,50,53,55,67,86,96,99
3789,11
3790,11,12,32,34,36,39,44,50,67,70,74,75,84,88,89,93,96,97,99
3791,11,52,83
3792,11
3793,11
3794,11,24,62,86,88
3795,11,12,13,21,22,27,31,37,39,40,45,53,58,59,63,76
3796,11,24,36,39,42,50,65,75,77,78,83,96,99
3797,11,46,68
3798,11,18,24,27,36,42,43,45,51,56,65,67,70,71,79,83,88,94
3799,11,32,34,39,84,86,99
3800,11
3801,11,23,32,34,43,45,50,57,64,65,67,70,71,84,89,93
3802,11
3803,11,12,22,37,73,81,89
3804,11,12,13,24,25,36,39,44,55,59,60,61,93,97
3805,11,53
3806,11,19,43,45,81
3807,11,32
3808,11,19,39,44,50,56,65
3809,11,92
3810,11,24,36,44,56,62,63,64,65,70,73,77,93,94
3811,11,19,39,44,62,63,99
3812,11,44
3813,11
3814,11,12,15,25,45,63,77,93,94
3815,11,12,27,46,58,93,97
3816,11,24,33,36,39,53,56,65,77,88
3817,11,89,99
3818,11,22,26,36,41,45,55,56,61,86,92,96,99
3819,11
3820,11,24,32,34,39,45,50,53,54,56,63,65,67,69,70,74,75,78,84,86,93,95,96,98,99
3821,11,75
3822,11
3823,11
3824,11,26,45,69,78,99
3825,11,24,27,37,45,99
3826,11
3827,11
3828,11,25,62,93
3829,11
3830,11,12,29,37,45,50,61,65,71,82,96,99
3831,11,12,15,32,42,46,55,71,99
3832,11,19,99
3833,11,12,14,23,26,27,29,31,32,54,56,58,60,63,66,73,74,79,80,82,84,86,96,99
3834,11
3835,11
3836,11,12,15,22,27,28,30,34,56,61,68,70,72,73,75,80,84,85,86,93,99
3837,11
3838,11
3839,11,44,46,49,77
3840,11
3841,11,12,27,32,34,35,42,43,45,46,48,50,53,61,65,67,71,78,81,89,93,94,95,96,97,99
3842,11,24,36,42,45,53,65,86,88,91
3843,11,12,15,30,39,42,55,59,60,62,71,82,85,97
3844,11
3845,11,36,44,53,62,67,75,99
3846,11,12,27,42,52,75,78,81,83,84,85,98,99
3847,11,15,19,24,26,32,36,39,41,45,50,56,62,65,67,71,75,76,77,83,93,97,99
3848,11,31,43,44
3849,11,94
3850,11
3851,11,46,83,94,99
3852,11,36,44,67,75,77,99
3853,11,12,19,20,37,43,45,58,86,90,96
3854,11,19,24,36,37,44,65,67,74,84,99
3855,11,12,88,94
3856,11
3857,11,12,15,17,39,42,57,65,68,70,84,93,99
3858,11,26,36,37,39,44,45,56,67,75,77,78,81,88,96,99
3859,11
3860,11,24,36,37,39,42,45,53,65,74,75,99
3861,11,24,50
3862,11,64
3863,11,46
3864,11,12,22,30,31,34,51,52,65,70,76,79,84
3865,11,24,29,36,44,48,49,53,56,65,77,78,93,94,96,99
3866,11,32
3867,11
3868,11,22
3869,11,12,18,32,33,39,43,48,69,87,97,99
3870,11
3871,11
3872,11,15,16,61,84,97,99
3873,11,75
3874,11,24,26,38,46,65,70,77,78,84,86
3875,11,65,99
3876,11,19,34,39,62,74,86,88,89,99
3877,11,24,36,48,62,84
3878,11
3879,11
3880,11,12,19,28,52,55,59,60,65,66,70,71,75,81,82,83,86,90,96,97
3881,11,17,23,24,26,32,36,39,54,57,60,68,73,75,77,84,87,89,99
3882,11
3883,11
3884,11
3885,11,24,33,34,36,44,58,62,63,65,70,73,77,86,93,94
3886,11,34,36,42,46,62,63,64,65,73,86,94,95,96
3887,11,12,46,76
3888,11
3889,11
3890,11,12,21,22,24,27,30,31,34,39,46,49,50,53,59,64,65,66,70,75,77,78,82,83,84,85,98
3891,11,17,25,62,63,65,77
3892,11,37,58
3893,11,42
3894,11,17,24,33,36,38,44,46,53,56,62,63,65,77,78,84,86,94,96
3895,11,24,33,36,42,46,62,64,70,86,94
3896,11,12,22,24,36,56,62,70,72,79,81,86
3897,11,63
3898,11,12,15,24,26,27,32,33,34,38,46,49,52,53,54,58,62,65,68,70,72,74,77,84,86,98
3899,11,12,15,29,32,36,37,39,45,57,58,65,68,82,83,84,87,99
3900,11,24,29,36,42,46,53,54,62,65,77,83
3901,11,24,42,53,64,65,70,84,86
3902,11
3903,11
3904,11,12,24,26,27,29,35,36,39,41,42,44,45,49,56,57,67,70,73,75,82,94,95,97,99
3905,11
3906,11
3907,11,24,64
3908,11
3909,11,32,34,38,45,69,74,84,93
3910,11,12,17,24,97
3911,11
3912,11
3913,11,12,24,30,57,63,64,70,86
3914,11,32,54,70,99
3915,11,12,24,29,30,33,58,97
3916,11,77
3917,11,15,24,34,45,50,56,63,67,75,77,79,84,95,99
3918,11
3919,11,22,24,32,42,48,53,86,93
3920,11
3921,11,24,70
3922,11,36,44,53,56,86,93,94,99
3923,11
3924,11,47,61,94
3925,11,93,94
3926,11,15,55,89,93,97,99
3927,11,42,64,93,94
3928,11
3929,11
3930,11,12,68,76
3931,11,12,13,15,21,22,25,26,27,30,31,36,38,42,49,53,56,65,70,73,76,78,81,83,85,86,89,94,96,99
3932,11
3933,11,70
3934,11,24,36,88,94
